Id,Slack (ns),Source Clock,Sink Clock,Exception,Hops,TDMs used per hop**,Total TDM delay (ns)*,User logic delay (ns),Path delay (ns),Requirement (ns),Start Point,End Point,Net Name,
75,981.344,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.729,19.192,1000.000,Din[7:0].Din[6],Dout[17:0].Dout[11],Din_aptn_ft[6]: Dout[11]
76,981.344,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.728,18.758,1000.000,Din[7:0].Din[3],Dout[17:0].Dout[5],Din_aptn_ft[3]: Dout[5]
77,981.349,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.723,19.196,1000.000,Din[7:0].Din[5],Dout[17:0].Dout[10],Din_aptn_ft[5]: Dout[10]
78,981.356,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.716,19.197,1000.000,Din[7:0].Din[7],Dout[17:0].Dout[12],Din_aptn_ft[7]: Dout[12]
79,981.361,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.711,19.192,1000.000,Din[7:0].Din[7],Dout[17:0].Dout[11],Din_aptn_ft[7]: Dout[11]
80,981.384,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.688,19.174,1000.000,Din[7:0].Din[5],Dout[17:0].Dout[9],Din_aptn_ft[5]: Dout[9]
81,981.392,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.681,19.196,1000.000,Din[7:0].Din[6],Dout[17:0].Dout[10],Din_aptn_ft[6]: Dout[10]
82,981.409,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.663,19.196,1000.000,Din[7:0].Din[7],Dout[17:0].Dout[10],Din_aptn_ft[7]: Dout[10]
83,981.432,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.640,19.174,1000.000,Din[7:0].Din[6],Dout[17:0].Dout[9],Din_aptn_ft[6]: Dout[9]
84,981.442,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.630,19.131,1000.000,Din[7:0].Din[5],Dout[17:0].Dout[8],Din_aptn_ft[5]: Dout[8]
85,981.464,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.608,19.174,1000.000,Din[7:0].Din[7],Dout[17:0].Dout[9],Din_aptn_ft[7]: Dout[9]
86,981.490,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.582,19.131,1000.000,Din[7:0].Din[6],Dout[17:0].Dout[8],Din_aptn_ft[6]: Dout[8]
87,981.495,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.577,19.126,1000.000,Din[7:0].Din[5],Dout[17:0].Dout[7],Din_aptn_ft[5]: Dout[7]
88,981.520,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.552,19.102,1000.000,Din[7:0].Din[5],Dout[17:0].Dout[6],Din_aptn_ft[5]: Dout[6]
89,981.540,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.532,18.758,1000.000,Din[7:0].Din[4],Dout[17:0].Dout[5],Din_aptn_ft[4]: Dout[5]
90,981.547,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.525,19.131,1000.000,Din[7:0].Din[7],Dout[17:0].Dout[8],Din_aptn_ft[7]: Dout[8]
91,981.553,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.519,19.126,1000.000,Din[7:0].Din[6],Dout[17:0].Dout[7],Din_aptn_ft[6]: Dout[7]
92,981.610,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.463,19.126,1000.000,Din[7:0].Din[7],Dout[17:0].Dout[7],Din_aptn_ft[7]: Dout[7]
93,981.642,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.430,19.102,1000.000,Din[7:0].Din[6],Dout[17:0].Dout[6],Din_aptn_ft[6]: Dout[6]
94,981.659,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.413,18.341,1000.000,Din[7:0].Din[2],Dout[17:0].Dout[4],Din_aptn_ft[2]: Dout[4]
95,981.718,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.354,18.283,1000.000,Din[7:0].Din[2],Dout[17:0].Dout[3],Din_aptn_ft[2]: Dout[3]
96,981.761,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.311,18.341,1000.000,Din[7:0].Din[3],Dout[17:0].Dout[4],Din_aptn_ft[3]: Dout[4]
97,981.820,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.252,18.283,1000.000,Din[7:0].Din[3],Dout[17:0].Dout[3],Din_aptn_ft[3]: Dout[3]
